bjdtdb,flux,goodpoints,x,y
2458834.2823615815,103.70416855994291,1.0,14.8551377408507,15.103438326372231
2458834.2823847337,96.69724358207277,1.0,14.702725578156521,14.82221767791313
2458834.2824078863,81.18043788655737,1.0,14.848405258845567,14.737178545769169
2458834.2824310237,91.67702497388842,1.0,15.211632405744467,15.154137550563632
2458834.2824541773,72.81482038787966,1.0,14.58807394868483,14.974376351019185
2458834.2824773276,113.96198203373545,1.0,14.835642012109119,15.005451426302763
2458834.2825004742,105.49010167269734,1.0,15.051790184997078,14.943480037912625
2458834.2825236227,74.90459060643046,1.0,15.428089037436258,14.796760069049217
2458834.2825467703,68.9306767228785,1.0,14.934637282095348,15.365994107370536
2458834.282569925,106.51677883181044,1.0,15.053165652849113,15.36094237940694
2458834.282593065,66.06745497905301,1.0,15.370948392320184,14.731801741748196
2458834.282616217,107.57201896528531,1.0,15.105019564611833,14.550451566981728
2458834.282639368,78.7016925957235,1.0,14.988861851596901,15.149212390425767
2458834.282662509,101.58513272642806,1.0,14.637236621085055,15.387253585022627
2458834.282685667,114.05304177797647,1.0,15.087804096839953,15.014344559106704
2458834.28270881,96.75565779007503,1.0,15.189400191870956,15.041374783482667
2458834.2827319563,80.21334786431255,1.0,14.705633350271363,14.556285768392428
2458834.2827551146,79.63554754683412,1.0,15.394899564474947,15.44088450720459
2458834.2827782547,106.28598101214949,1.0,14.912199396324915,14.869365733259432
2458834.2828014055,78.93787316623838,1.0,15.38819538433351,14.999954464545155
2458834.2828245535,88.70909386837106,1.0,14.576144976968479,14.813813925489406
2458834.2828476983,119.82214511792955,1.0,14.850055457635161,14.949119204228193
2458834.2828708496,93.7605251081727,1.0,14.912281829295893,15.154682137619616
2458834.282893995,115.36228129670852,1.0,15.433486176428175,15.276145392294975
2458834.282917147,89.87646884855258,1.0,15.002424734213754,15.313411693964035
2458834.282940299,100.72147170360223,1.0,14.963061531171185,14.592850862936572
2458834.2829634403,71.47160731180112,1.0,15.0492599588171,15.432690722987633
2458834.2829865953,96.61327941227093,1.0,14.965483958938268,14.6509568511905
2458834.283009736,81.07365558514226,1.0,15.349306099586055,15.381341731756507
2458834.28303289,77.25325037788633,1.0,15.195818331862696,14.65586156089865
2458834.283056042,106.77532151381476,1.0,15.018360977146354,15.3540228552189
2458834.2830791883,80.07237397445863,1.0,15.367636547665363,15.00000969519716
2458834.283102336,81.81605430622493,1.0,15.17553470197452,14.863720131854574
2458834.2831254834,103.62735893855128,1.0,14.951005107718515,15.242529004383968
2458834.283148631,84.07263692883305,1.0,15.419385768446642,15.004460034305684
2458834.2831717813,86.28921208739452,1.0,14.613912104718906,15.137675331813078
2458834.28319493,97.45105693075766,1.0,15.244052767890278,15.17523541659072
2458834.283218077,127.97852926262877,1.0,14.734578930805526,15.300603116397987
2458834.2832412226,104.2582183347609,1.0,14.859551500305294,14.89964729992164
2458834.2832643753,110.75704787671975,1.0,15.037414838793207,14.940173661046124
2458834.2832875242,94.57831077453841,1.0,15.423882663444147,14.850714199381066
2458834.2833106695,104.37338076046197,1.0,15.20398203083355,14.885272054898657
2458834.2833338184,85.36832275563111,1.0,14.589989652838842,15.364358286087711
2458834.2833569683,93.47215646804041,1.0,15.005410609922428,14.638967221415783
2458834.283380113,101.32769047416836,1.0,15.092740226143182,15.274463540650803
2458834.2834032606,92.98935443384762,1.0,14.953434743117594,15.434346243768886
2458834.283426418,79.93596434712352,1.0,15.206629959304287,14.725266131384856
2458834.28344956,86.9468398455309,1.0,15.149899048453776,15.430103806802922
2458834.283472713,89.03812161273774,1.0,15.042353197519155,14.646808855874987
2458834.2834958625,64.7997282185775,1.0,15.395764298720184,14.57559557388937
2458834.283519007,112.11160548209071,1.0,15.06834320190531,14.981691653919789
2458834.283542152,76.15080184337897,1.0,15.102464087011086,15.000520716092744
2458834.2835653042,96.36257547365052,1.0,15.167977576881448,14.58282298935491
2458834.2835884527,102.12559848981081,1.0,15.135214688397866,15.021519388982334
2458834.2836116008,90.63610518815705,1.0,15.002256337019286,15.216377026587448
2458834.2836347492,66.60625507940296,1.0,15.000138681040955,14.728203319488166
2458834.283657897,110.4302132433015,1.0,15.074710756873241,15.1402170856691
2458834.2836810476,99.12199143355083,1.0,15.208940506816354,15.240487511023275
2458834.283704198,81.3451043088405,1.0,14.641835060220131,14.6620447378431
2458834.2837273497,90.47489275035957,1.0,15.055406046393202,15.019054055553482
2458834.283750491,104.31248651464675,1.0,14.870512399622275,14.882535378736073
2458834.283773645,90.46751461863211,1.0,15.15780632909403,15.01797186049004
2458834.2838140563,87.6048624497523,1.0,14.64008342025653,14.653548669124092
2458834.2838372076,73.72145194518613,1.0,15.2064191354198,15.476752270791657
2458834.283860353,73.83163578791941,1.0,15.114037005415312,15.022256952211091
2458834.283883503,65.21709687037222,1.0,14.849820687981879,15.429148226335634
2458834.283906653,105.79081755707276,1.0,14.930544188012803,14.940391740130469
2458834.2839298006,92.44727624220363,1.0,14.662976730623885,15.063425235157979
2458834.283952951,75.46664626441148,1.0,15.304731028607467,14.892805628499474
2458834.2839761022,98.48056774883322,1.0,14.9814106281375,14.893449475717908
2458834.28399925,106.9241061881108,1.0,15.405031664618924,14.896834221766355
2458834.284022397,45.83994504937252,1.0,14.999343179374211,14.633103138485119
2458834.2840455445,74.7765995973063,1.0,15.149337842075923,15.000650139571988
2458834.2840686934,66.23693463526136,1.0,14.918756610415393,15.028333791031294
2458834.2840918438,94.06595423257679,1.0,14.84078693134277,14.837720325207865
2458834.284114988,84.854588559673,1.0,15.233200011827648,14.82846077328454
2458834.2841381407,59.102149744752644,1.0,14.890985153494324,15.29485172602427
2458834.284161283,92.01231902684191,1.0,15.167671576473147,15.134098346984512
2458834.284184435,72.75663547156451,1.0,15.351306521098167,14.927338216759736
2458834.2842075825,68.13220925867607,1.0,15.152946677771144,15.227370834288621
2458834.2842307277,44.45512618962376,1.0,15.071442669186581,15.290495851506094
2458834.2842538804,65.05280984842508,1.0,14.601876068539987,15.442559175723698
2458834.2842770247,87.7374863134722,1.0,15.014731774771512,14.810948651969529
2458834.284300175,52.82422097417622,1.0,15.405637405017895,14.999852126673492
2458834.2843233235,90.36015483335073,1.0,15.074582980653421,14.93626027214949
2458834.284346475,97.72678366240612,1.0,14.976252377571303,15.421479917381617
2458834.2843696205,52.08110955418019,1.0,15.348055325369643,15.375538196379395
2458834.2843927727,68.48157656613537,1.0,15.297032777658355,15.332175952311083
2458834.2844159175,59.24966963403007,1.0,15.37115069400813,15.000174101660157
2458834.2844390674,46.510334005364264,0.0,15.0,15.0
2458834.2844622163,56.21199652291297,1.0,14.633095437137278,14.704972571481626
2458834.2844853657,58.30016838766743,1.0,14.612074582288667,15.062406237417086
2458834.284508512,87.71884145349902,1.0,14.96653661660288,15.362968088248483
2458834.2845316655,53.013354168929276,1.0,15.000087622984452,14.556585529561534
2458834.2845548084,58.49708877268287,1.0,15.433085334290574,14.80904569211376
2458834.2845779583,48.20699945311193,1.0,15.041652991714123,14.89251320962222
2458834.2846011105,43.01098362060031,1.0,15.000787935732784,15.244499564723313
2458834.2846242534,42.921157605187844,1.0,15.56903378214026,15.323849054931543
2458834.2846474038,59.15618588360924,1.0,14.652556646267321,14.793080945193608
2458834.2846705527,44.03851895746198,1.0,15.044231433229712,14.924896544001612
2458834.284693701,60.47662442023453,1.0,14.539630218903536,14.844966146617235
2458834.2847168487,65.55841629462041,1.0,14.86946942329011,15.006194390692876
2458834.2847399996,59.84901378742475,1.0,15.076228239329353,14.96636823527379
2458834.2847631485,76.03714268059458,1.0,15.049557944927109,15.555720767146315
2458834.284786297,26.67557014874133,1.0,15.0,15.0
2458834.284809442,69.1278005610553,1.0,15.427519923743816,14.60458478170058
2458834.284832593,48.26460222993364,1.0,14.68415667819361,15.291725128296715
2458834.2848557374,49.00001698763117,1.0,15.055537012090653,14.646511185828743
2458834.284878887,54.26293022260629,1.0,14.701244530009276,15.321699264198976
2458834.284902033,83.46524889174795,1.0,15.42346743933134,14.898381359003782
2458834.2849251856,36.39859390954951,1.0,14.741162701112803,14.663542696218475
2458834.284948335,38.32191383102907,1.0,14.609414964975208,14.62390641187379
2458834.2849714803,45.48722825820697,1.0,15.34295080195136,15.006934710688991
2458834.28499463,52.92951261367469,1.0,15.076570453264939,14.880624128246886
2458834.2850177786,20.728192851863497,1.0,14.99986558751747,15.291764931807535
2458834.2850409267,61.7757981739326,1.0,14.622230313990805,15.55567501537693
2458834.2850640784,40.530873638329474,1.0,15.407043409609361,14.99984576814401
2458834.2850872264,32.51284475701485,1.0,15.123653345656116,14.85472641007425
2458834.28511037,28.617075410040446,1.0,15.0,15.0
2458834.2851335257,26.668629894908253,1.0,15.320972072746379,15.000096637900128
2458834.2851566714,81.36778172275544,1.0,14.746083795853714,15.151647520307279
2458834.2851798143,65.09354022212545,1.0,15.369666383835785,15.055353888245453
2458834.285202965,64.97533437604292,1.0,14.871922694458544,15.40722051433362
2458834.2852261146,31.998535282930053,1.0,15.418886778996093,15.152074983562166
2458834.285249261,27.50614655217417,1.0,15.0,15.0
2458834.285272415,49.925931702374534,1.0,15.0,15.0
2458834.2853107573,62.51213391052096,1.0,14.58750434965875,15.174093748117532
2458834.285333905,28.983322653097474,1.0,15.000064345149859,14.714798905718055
2458834.285357059,45.267269389611876,1.0,14.754378760331722,15.419815317579452
2458834.285380209,42.92622631938336,1.0,14.621126816506695,15.1907446077552
2458834.28540335,52.84912692765436,1.0,15.311642612280775,15.461493607254631
2458834.2854265035,41.24807154813534,1.0,15.393888094390245,14.990230898471435
2458834.285449645,40.40025515096279,1.0,15.000070377398217,14.575725679545393
2458834.2854728024,56.339722966919915,1.0,14.765175156178927,15.597098940987067
2458834.285495945,36.51173146292644,1.0,14.88444964851563,15.089742545506255
2458834.285519097,58.967610836047434,1.0,15.413784246549408,15.305104385316
2458834.2855422404,44.009158212701614,1.0,15.132689278706817,14.613460969773406
2458834.2855653916,26.201540204538798,1.0,14.816963573301056,14.656911026105725
2458834.2855885364,47.36903051077174,1.0,14.935396077078739,15.031795031810887
2458834.2856116886,52.79714996698823,1.0,15.0,15.0
2458834.2856348343,28.375695553888644,1.0,15.251746575062484,15.445430806865666
2458834.2856579823,47.3806160262751,1.0,15.044726154735422,14.975590959244723
2458834.285681138,54.689666852093204,1.0,15.171995336185027,14.668194676728465
2458834.2857042826,74.14474215562782,1.0,15.4342681860536,14.846429740659673
2458834.285727437,22.627160536199153,1.0,15.0,15.0
2458834.285750582,70.00725056367726,1.0,15.475399930337183,14.632366823379186
2458834.28577373,15.483936379351698,1.0,15.0,15.0
2458834.285796876,52.4923541233449,1.0,14.44407126496014,15.055213117018617
2458834.2858200227,7.427114106937459,1.0,15.0,15.0
2458834.285843173,48.18344936582791,1.0,14.512733248226162,15.022258448056782
2458834.2858663257,25.415295044530342,1.0,15.0,15.0
2458834.285889464,59.718311594161335,1.0,14.90211950807317,14.898551626675417
2458834.285912618,42.681481775549244,1.0,15.0,15.0
2458834.28593577,47.869075258688014,1.0,15.229913483745705,14.93597958685718
2458834.285958912,36.30122545797701,1.0,14.589574831019064,14.276514128048916
2458834.2859820565,15.87026127178513,1.0,15.0,15.0
2458834.2860052134,38.23567398380523,1.0,15.0,15.0
2458834.2860283586,31.48263910656726,1.0,15.0,15.0
2458834.286051511,47.23552629965306,1.0,15.0679494879972,14.753199806339772
2458834.286074661,52.02773687873816,1.0,15.394463315789181,15.412662200687457
2458834.2860978055,51.18518845307546,1.0,14.627869491030353,14.706731583778371
2458834.286120952,34.74033619896953,1.0,15.0,15.0
2458834.286144104,25.881087786645303,1.0,15.071347505119942,14.986946750555532
2458834.286167254,55.42910612395914,0.0,15.105807540803522,15.097726180352424
2458834.2861903994,54.75721120558614,1.0,14.617135526945617,14.620118256198538
2458834.2862135475,43.542304735931424,1.0,14.620141999508082,15.041784237458344
2458834.2862366936,67.94085198982808,1.0,14.558152730637588,14.934730759542653
2458834.286259847,57.78331882430221,1.0,15.01421105957214,15.444721327852633
2458834.2862829943,42.73189270902715,1.0,15.11365680680484,15.275675029123509
2458834.2863061437,53.20464912771227,1.0,15.377532746471406,14.60085219270772
2458834.286329293,20.63522390228111,1.0,15.00283183169417,14.904238171124078
2458834.286352437,54.854745208451085,1.0,15.0,15.0
2458834.286375586,56.829454808076655,1.0,15.405078568460645,14.59302875124472
2458834.286398737,31.96386530352049,1.0,14.855154893549784,14.8471149494388
2458834.2864218852,22.503252548205115,1.0,14.67419616509926,15.439451931806804
2458834.2864450286,45.91462084864926,1.0,14.678585837420908,14.570820558988498
2458834.2864681818,40.611331440966524,1.0,15.0,15.0
2458834.2864913354,46.49699143180014,1.0,14.63676325638179,15.44423561318488
2458834.286514475,49.86033229235442,1.0,14.569704038379214,14.929341871949333
2458834.2865376277,57.48505935113617,1.0,14.597162245933209,14.728756782851985
2458834.2865607757,58.31518261393759,1.0,14.852434106270128,14.57343571358464
2458834.2865839275,33.26367469012539,1.0,15.434139912683122,14.948617080226903
2458834.2866070718,33.171415434372285,1.0,14.78227003344669,14.629731147765902
2458834.286630225,66.6193446117095,1.0,15.079043516740917,15.397647224738154
2458834.286653368,40.31753082054079,1.0,14.993726664691955,14.843501440846996
2458834.2866765163,58.423219258985235,1.0,14.905560403198791,15.121738686160004
2458834.2866996666,27.26448680332543,1.0,15.228367661226553,14.737961944769157
2458834.2867228137,21.71727377080119,1.0,15.343628130425657,14.99996835173652
2458834.2867459687,62.38892157010121,1.0,14.948756665755472,14.57661570977831
2458834.286769111,29.03573154398038,1.0,15.326384301937608,14.653156243847441
2458834.286808487,62.700612584004865,1.0,14.820350974356927,15.376348711553234
2458834.286831635,49.698215805377615,1.0,15.000142212948841,14.56411153578481
2458834.286854786,61.2295621303261,1.0,14.865407371269015,15.48627814046796
2458834.2868779334,69.7346355958821,1.0,14.69248677366884,14.965512764444394
2458834.286901084,87.84405972394707,1.0,15.275169441094146,15.470271416765648
2458834.2869242337,21.928994737567407,1.0,15.0,15.0
2458834.286947378,29.4813064915638,1.0,15.0,15.0
2458834.2869705292,56.776643756737386,1.0,14.95257032643287,15.295482319665737
2458834.2869936824,40.086320559191016,1.0,14.999728325148205,14.554522136331116
2458834.2870168285,48.03701118949503,1.0,15.0,15.0
2458834.2870399747,48.177573494827946,1.0,14.999690733043778,14.581287411074122
2458834.287063122,45.208469137943524,1.0,14.958882659999443,15.229796486213267
2458834.2870862703,58.44632459589508,1.0,15.251911847498107,14.820066881772085
2458834.2871094174,56.330810329356574,1.0,15.20785602415938,14.596475990444215
2458834.287132567,53.93792664461867,1.0,14.60409732491696,15.37494418104339
2458834.2871557125,65.64666081026151,1.0,14.917937625487316,14.9236484920132
2458834.2871788684,62.76092456355767,1.0,14.998596086474258,15.00615407967932
2458834.2872020127,55.14148700169847,1.0,14.736348969293918,14.593272368155116
2458834.287225161,50.200258639804744,1.0,15.38177174732995,14.62271729997395
2458834.2872483092,41.05186871670564,1.0,15.45081113205853,14.413887433334807
2458834.287271455,37.96307578982734,1.0,15.0,15.0
2458834.2872946053,66.56145724328671,1.0,14.944536383419429,15.066652564894113
2458834.2873177556,56.995023411514865,1.0,14.972156056493375,14.618694550406186
2458834.287340902,45.27874425511266,1.0,15.081961565664294,14.960751557556314
2458834.2873640535,48.464154249298815,1.0,15.027451904037843,15.368665869251643
2458834.287387198,52.98233049318467,1.0,15.31197820788639,15.155463283762106
2458834.2874103505,58.00145165880638,1.0,14.838377329485823,14.868814582840567
2458834.2874334976,67.40427426033503,1.0,15.393616169298117,14.891969344642273
2458834.2874566456,50.73564277978793,1.0,14.940738829338251,14.626044214384073
2458834.2874797913,86.06056549722553,1.0,15.259962016981401,15.332687644527624
2458834.287502944,42.084108406035504,1.0,14.999544329866758,15.3758537175346
2458834.28752609,70.46297445620695,1.0,15.39702722601212,14.825201453323324
2458834.287549241,35.87580274362171,1.0,15.362310823147347,15.353718278054096
2458834.287572391,82.8241626407508,1.0,15.051807626691197,14.577776077438877
2458834.287595534,60.77103033623975,1.0,15.301579738886225,14.735555267177737
2458834.2876186823,52.63944501288119,1.0,14.857961255167645,15.051110436242041
2458834.2876418345,41.17194576732754,1.0,14.613868934276798,14.999812109070369
2458834.287664986,61.850052070952636,1.0,15.000018024929954,15.43040129848772
2458834.2876881324,72.17305427836874,1.0,15.073387114906414,14.657840072789028
2458834.2877112785,63.79207484293267,1.0,14.576090381112259,15.120199411447341
2458834.2877344284,71.31474705556505,1.0,14.638728135462788,15.068820204200023
2458834.2877575755,49.942688047243564,1.0,14.814455392252981,15.186750609179452
2458834.2877807235,66.12629365981243,1.0,15.02390119219563,15.108523023708862
2458834.287803873,56.00963027557289,1.0,15.2067416590614,14.824541904350959
2458834.2878270177,57.54717454288111,1.0,15.20116973818526,14.628281715856371
2458834.2878501737,83.06122336829156,1.0,14.935445078197422,15.371060528653373
2458834.287873321,75.8603015468635,1.0,15.002651613938824,15.385063917254389
2458834.287896467,64.18921818900608,1.0,15.39448476375183,14.976606394143332
2458834.2879196135,50.92764231841679,1.0,15.359439787282113,15.000176654200473
2458834.287942763,67.98087244687247,1.0,14.895631757774524,15.463638171444163
2458834.2879659147,84.23843050514421,1.0,14.975724393009813,14.575634054594513
2458834.2879890576,87.22646811031845,1.0,14.942841199620062,15.46821330166183
2458834.2880122093,98.5663087438605,1.0,14.984323017157095,14.99337433735925
2458834.2880353583,76.46816654856984,1.0,14.773219571031124,14.905425963650615
2458834.288058504,72.3130543294375,1.0,15.398284501621756,14.588381210912502
2458834.288081653,54.583297572573905,1.0,14.99770399221942,14.612675695790482
2458834.2881048047,80.7978629123248,1.0,14.941026152013517,15.106229664434714
2458834.288127954,43.524445450477,1.0,14.999926507067048,14.6636562460424
2458834.288151102,86.22583792473411,1.0,15.05741000895792,14.971775761371987
2458834.288174245,83.79711614209145,1.0,15.259073292529248,14.80228389731074
2458834.2881973954,95.90135954722656,1.0,14.949850020927936,14.584002121844179
2458834.2882205504,75.66287941610877,1.0,14.573211754912268,15.058013003266908
2458834.2882436966,72.63617327026371,1.0,14.867515317912964,14.85217718579824
2458834.288266842,84.36869665291889,1.0,15.359895432446958,15.29618153958932
2458834.288306077,66.89618638283082,1.0,15.000045844750215,15.423197610511451
2458834.2883292246,92.11567363757138,1.0,15.045205085664733,14.892245048499333
2458834.28835238,102.49496026056202,1.0,14.971160372768423,15.303771282760309
2458834.2883755225,84.27444855499932,1.0,14.736743889208533,14.628582100281765
2458834.28839867,83.88573241840504,1.0,15.029618568274657,15.02476465466366
2458834.2884218195,123.85187554926699,0.0,15.0,15.0
2458834.288444968,108.45858669204661,1.0,15.373031531727186,14.602085049494498
2458834.288468122,62.143997951017475,1.0,14.637864984064286,15.146129800341793
2458834.2884912677,83.47273139503105,1.0,15.265663802412575,14.637793780430101
2458834.288514415,97.20990056987772,1.0,15.086133399880726,14.875298964463099
2458834.2885375647,73.4876598230074,1.0,15.419910313129861,14.973770873673278
2458834.2885607095,113.4299755687834,1.0,14.889013765799547,14.964962837831997
2458834.288583865,71.76879429823502,1.0,15.208716323642648,15.04019103840509
2458834.2886070176,84.5505364823558,1.0,14.934752076317832,14.662006079248304
2458834.2886301577,101.29885898950558,1.0,14.858833047108195,14.586191129159008
2458834.288653304,94.54612224279266,1.0,14.83475306445984,14.975064522251806
2458834.2886764524,83.28845684016447,1.0,14.979904202600963,14.559166328396966
2458834.2886996022,120.11615275342125,1.0,15.066925888235538,15.454779283657047
2458834.288722756,82.97352719151525,1.0,14.980605169733924,14.869487419532781
2458834.288745901,84.36135931009773,1.0,14.91065698080773,14.986427776333226
2458834.2887690477,88.68041983189335,1.0,14.637637220507884,14.998505795109907
2458834.288792199,103.9365012158073,1.0,15.006429093604822,15.041979789065465
2458834.288815345,72.58560939602188,1.0,15.39382605889302,14.916545097241464
2458834.288838493,110.38298500998094,1.0,15.00102914597107,14.928564911687516
2458834.2888616435,73.52545556549767,1.0,15.337645438597153,15.044100722568615
2458834.2888847934,100.42094627412038,1.0,15.41088590917721,15.011266331029464
2458834.2889079414,96.87277107571431,1.0,15.175519617957065,15.2754369160727
2458834.2889310913,86.57625318471376,1.0,15.018374470540163,14.875594824237165
2458834.28895424,84.89467771250365,1.0,14.802804155307708,15.017697043302793
2458834.2889773855,94.68421174455949,1.0,15.072208262978524,15.452727098418123
2458834.289000531,62.84643563376277,1.0,15.095704866260391,15.415174835370365
2458834.2890236876,81.24357790978044,1.0,15.35569112996987,14.99995282790199
2458834.289046829,81.95109433525023,1.0,14.824336302121374,15.306311487277128
2458834.289069974,92.24039375849948,1.0,15.38885729431454,14.625991435781742
2458834.2890931317,86.01959046679382,1.0,15.048406771047311,14.990247418505493
2458834.289116277,89.6322315488315,1.0,15.020747816917513,15.242840424042878
2458834.2891394277,79.62834306914289,1.0,14.597878207298702,14.683469977010681
2458834.289162571,95.53500568367497,1.0,15.06592198877589,14.639820613192114
2458834.289185726,131.1339885457479,1.0,14.891206628911984,15.27848783882839
2458834.28920887,101.28904876777692,1.0,14.570177861005586,15.090945095123836
2458834.2892320193,75.6181777102913,1.0,15.251250726115142,14.86212992672046
2458834.2892551706,111.40785323424208,1.0,14.753821905561075,15.133980402769183
2458834.2892783172,109.20771320352002,1.0,15.175411112115118,15.179970170084214
2458834.2893014695,81.59610296472746,1.0,15.11085231069369,15.051713554823628
2458834.2893246086,93.99347955140729,1.0,14.715954145088137,14.777828287000283
2458834.289347757,80.10978856248641,1.0,14.999734969611858,14.608424521823054
2458834.289370909,96.51102655893463,1.0,15.07457588668407,14.998515421100137
2458834.2893940615,103.50395297515732,1.0,14.595455803139664,14.953766618901927
2458834.289417206,66.07809557794775,1.0,15.092601664569457,14.776523535746751
2458834.289440358,85.16929139403439,1.0,15.412308491110487,15.157190267303548
2458834.2894635084,90.49678031240927,1.0,14.902740371445653,14.568398537602405
2458834.2894866467,104.60574301887227,1.0,14.605002653946457,15.172742288110612
2458834.2895098007,97.38328539267339,1.0,15.121905907860992,15.047040915860972
2458834.2895329497,86.67306962801602,1.0,14.828981892074754,14.932856556979182
2458834.2895560972,87.05557620180649,1.0,14.678204242290981,15.389394237703105
2458834.2895792443,109.06279998727831,1.0,14.878872827869884,14.838455025358968
2458834.289602393,68.07847285701995,1.0,14.61710727240009,15.350862306008572
2458834.2896255422,112.2885832755929,1.0,15.057580944308064,14.960116733277705
2458834.289648692,80.58717755936145,1.0,14.645733414824093,14.600467532845084
2458834.289671842,93.24113348721876,1.0,15.374154534764127,14.88980511634795
2458834.2896949886,82.9696557907503,1.0,14.678199663620294,14.973430977464382
2458834.2897181343,73.5145665077267,1.0,15.32618043801466,14.727192452420173
2458834.289741285,96.65165956143238,1.0,14.703743654836828,14.616324194596707
2458834.2897644355,72.56460787171027,1.0,15.384055210290494,15.354776468787662
2458834.2898038095,101.7472011355322,1.0,14.62144992104059,15.470781502565629
2458834.2898269617,60.67230928244933,1.0,14.674960790550813,14.656408099851603
2458834.289850108,104.97477297116608,1.0,15.381866699852527,15.311004738932336
2458834.289873259,106.6561256604159,1.0,14.637139447132942,15.205100298574813
2458834.2898964062,107.63636675673351,1.0,14.964446636099417,15.284648892976218
2458834.2899195533,98.78254769322417,1.0,15.378641899265318,15.184375301109185
2458834.289942698,84.66586709777862,1.0,15.03169704566924,14.980122856404208
2458834.2899658456,114.8454252333425,0.0,14.967864724308203,15.39179151398639
2458834.289989,110.57110420985047,1.0,14.796733842495001,15.104127948880198
2458834.2900121477,71.80298851730078,1.0,14.631386724149333,14.84087316587658
2458834.290035294,80.89327935158327,1.0,14.685991732373108,14.617795332504897
2458834.2900584415,116.4260159622395,1.0,15.215665926499675,15.058351746131393
2458834.2900815946,67.51318240997274,1.0,14.569115002021789,15.396468265004632
2458834.290104743,83.55664137413005,1.0,15.062562221351719,14.650431900988501
2458834.2901278916,91.26091188561168,1.0,14.924418253032226,14.936269625082055
2458834.2901510424,85.59967164568774,1.0,15.08388386592296,15.142972182573011
2458834.2901741867,95.04592868332858,1.0,15.003794147600921,15.045048178370749
2458834.2901973375,87.80128461058096,1.0,15.417602348311757,15.176597618037714
2458834.2902204837,111.93524437663774,1.0,15.091140831864333,14.953749336383972
2458834.290243636,90.17491243398271,1.0,14.903428027235563,15.052253138561834
2458834.2902667783,116.3667609237969,1.0,14.94895536698532,15.090419811790987
2458834.2902899277,95.23553551103767,1.0,14.915673066499629,15.062934794463708
2458834.29031308,105.75440331871134,1.0,15.292604844044106,14.900905353439398
2458834.2903362215,83.18744534037279,1.0,14.7842392950955,14.611067830636859
2458834.290359372,77.12647283402065,1.0,15.137827893782674,14.905797677123061
2458834.2903825245,74.84906399672025,1.0,15.413241089998621,14.644615683474036
2458834.2904056697,102.5057678232669,1.0,15.04380328411175,15.22337473757134
2458834.29042882,106.75066630206773,1.0,15.064091730988942,15.042044195945735
2458834.2904519625,103.92547425069712,1.0,15.025695659203947,14.937820933549581
2458834.2904751124,69.03640571679719,1.0,15.011860221585984,14.999596230432651
2458834.2904982637,88.42322449468395,1.0,15.365614891659057,15.040447956942359
2458834.2905214108,107.2516595349617,1.0,15.417597082739569,15.085143089827696
2458834.290544558,87.06066246185706,1.0,15.246374954816346,14.833871072276821
2458834.290567712,101.53266970700206,1.0,14.86057105036247,14.81045504178591
2458834.290590856,106.88107135646871,1.0,15.031403352563657,15.022183208709073
2458834.290614005,99.58274102211917,1.0,15.154524564827302,15.33872936979915
2458834.2906371476,112.74076594040046,1.0,15.079475982577968,14.9543818803714
2458834.290660306,69.04646015723681,1.0,15.342254691240683,14.999853727300192
2458834.2906834516,74.89679670356202,1.0,15.003161061547598,15.001065180762417
2458834.290706599,60.745565052368555,1.0,14.974468546175341,15.249615405372786
2458834.2907297453,111.21212498320476,1.0,14.97971982408854,14.833409804006521
2458834.2907528984,92.79775260860411,1.0,14.958939705803605,15.343609055661794
2458834.2907760506,125.51958657513912,1.0,15.02634717146703,15.081596849118622
2458834.290799197,70.04182166841726,1.0,15.396463313086496,14.963764864213367
2458834.2908223425,86.42682711516245,1.0,15.022632611935219,15.396221383254296
2458834.290845499,108.9391934691763,1.0,15.383549960288562,14.973813414569197
2458834.2908686395,96.15584391378486,1.0,15.024401257710402,14.971346787122709
2458834.290891791,106.00446363183866,1.0,15.053719551969468,15.214124983553106
2458834.290914937,83.61433985572609,1.0,14.76785786493339,15.103762226557322
2458834.2909380877,104.74441774888128,1.0,15.127181447979787,15.02759034306876
2458834.2909612358,66.84061008974248,1.0,14.748693590224612,15.399659022385926
2458834.290984381,78.85123257433146,1.0,15.088997947009823,14.578719052272618
2458834.2910075276,99.33038995680657,1.0,15.08078721200819,15.10826413906338
2458834.29103068,96.16771509613277,1.0,15.145804545742415,15.211185191101627
2458834.2910538316,89.52672365469635,1.0,14.692388659257546,14.955421571768667
2458834.2910769745,96.77962562087097,1.0,14.966600539954683,14.999312579821435
2458834.2911001216,65.6970724080778,1.0,15.259807482557854,14.696219565192646
2458834.2911232696,111.996611856465,1.0,14.910233589156892,15.25833333963007
2458834.2911464223,98.67459253922976,1.0,14.985227845437148,14.59739664739552
2458834.2911695656,91.38831291325855,1.0,15.453927987414392,15.051143090092125
2458834.291192719,83.98255624256961,1.0,14.61225004229776,14.999946482791628
2458834.2912158654,120.02172011840179,1.0,14.726770353120607,15.15713610961043
2458834.2912390106,69.82098119795695,1.0,15.2505528898781,15.273993455039765
2458834.2912621624,109.96851725828033,1.0,15.4014625582254,14.829711194264256
2458834.2913025846,95.78930745464204,1.0,15.069621696127044,15.082943451984413
2458834.291325732,118.74063916113677,1.0,15.134086059334667,15.127720121332295
2458834.29134888,91.69255274222684,1.0,15.009762856087008,14.561298911871518
2458834.291372027,90.21223644467541,1.0,14.862477542043585,15.352294488416351
2458834.2913951753,82.03509043845918,1.0,14.804513334063298,14.630858401747545
